movieId,title,genres,overview
83910,"Dilemma, The (2011)",Comedy|Drama,
83969,Down Argentine Way (1940),Comedy|Drama|Romance,
83976,"Trip, The (2010)",Comedy|Drama,
84152,Limitless (2011),Sci-Fi|Thriller,
84156,Happy People: A Year in the Taiga (2010),Documentary,
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,"Bajo el constante ataque de los Angeles, NERV introduce dos nuevos pilotos: la misteriosa Makinami Mari Illustrious, y a la intensa Asuka Langley Shikinami. Paralelamente, Gendo Ikari y SEELE proceden con el proyecto secreto que involucra tanto a Rei como a Shinji. You Can (Not) Advance comienza con el ataque del Tercer Ángel y la aparición de una nueva piloto con el EVA-05, mientras Asuka llega a Tokio-3 con el EVA-02 durante el ataque del Séptimo Ángel. Mientras avanza, la película vuelve a mostrarnos los clásicos conflictos emocionales de la serie, añadiendo nuevas escenas y mejor animación, con un final apocalíptico sorprendente.."
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,
84240,Even the Rain (También la lluvia) (2010),Drama,
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,
84273,Zeitgeist: Moving Forward (2011),Documentary,
84374,No Strings Attached (2011),Comedy|Romance,"Emma (Natalie Portman) y Adam (Ashton Kutcher) son, desde hace mucho tiempo, dos buenos amigos, pero casi arruinan su relación por pasar una noche juntos. Deciden, entonces, preservar su amistad por encima de todo, aunque tengan relaciones íntimas. Muy pronto descubrirán que es muy difícil mantener una relación estrictamente física sin contraer compromiso alguno y al margen de los sentimientos"
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,
84512,Girls About Town (1931),Comedy,
84523,Kill! (Kiru) (1968),Action|Comedy|Drama,
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,
84601,Unknown (2011),Drama|Mystery|Thriller,"Un hombre se despierta de un coma, solo para descubrir que alguien ha tomado su identidad y que nadie, ni siquiera su esposa, le cree. Con la ayuda de una joven, se propone probar quién es."
84615,Cedar Rapids (2011),Comedy,
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,
84696,Burke and Hare (2010),Comedy|Thriller,
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,
84772,Paul (2011),Adventure|Comedy|Sci-Fi,
84799,"Asphyx, The (1973)",Horror|Sci-Fi,
84844,Brother 2 (Brat 2) (2000),Crime|Drama,
84847,Emma (2009),Comedy|Drama|Romance,
84942,Drive Angry (2011),Action|Fantasy|Thriller,
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,
84950,Take Me Home Tonight (2011),Comedy|Drama,
84952,Confessions (Kokuhaku) (2010),Drama|Horror,
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,"El día de las elecciones al Senado, el joven y carismático político David Norris conoce a Elise Sellas, una guapa bailarina de ballet que altera completamente su vida. Cuando Norris empieza a sospechar que ciertas fuerzas sobrenaturales intentan separarlos, tratará de averiguar las causas."
85020,"Mechanic, The (2011)",Action|Drama|Thriller,"Arthur Bishop es un asesino profesional de élite, con un estricto código y un talento único para eliminar limpiamente a sus víctimas. La muerte de su amigo y mentor Harry le obligará a replantearse sus métodos, sobre todo cuando Steve, el hijo de Harry, le pide ayuda para saciar su sed de venganza. Bishop empieza a entrenar a Steve y a enseñarle sus letales técnicas, pero las mentiras y los engaños amenazan con convertir esta alianza en el mayor de sus errores."
85022,Hall Pass (2011),Comedy,
85025,"Eagle, The (2011)",Adventure|Drama,
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,
85213,"Sunset Limited, The (2011)",Drama,
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,"Scooby-Doo y la pandilla están en el caso cuando un misterioso monstruo del lago comienza a asustar a los huéspedes en un lugar de veraneo en Erie Point, donde Fred, Daphne, Velma y Shaggy se han hecho cargo de trabajos de temporada para pagar un granero que quemaron accidentalmente. Pero además de sospechas furtivas, hay algo de romance en el aire."
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,
85334,Hard Ticket to Hawaii (1987),Action|Comedy,
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,
85367,Just Go with It (2011),Comedy|Romance,
85394,Cave of Forgotten Dreams (2010),Documentary,
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,"Durante décadas, los habitantes de Daggerhorn mantienen un pacto con el hombre lobo: para saciar su apetito, le ofrecen un animal cada mes, hasta que la bestia incumple el pacto y devora a un ser humano. Una mujer sospecha quién es el licántropo."
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,
85401,Super (2010),Action|Comedy|Drama,
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,"El capitán Colter Stevens (Gyllenhaal), que participa en un programa experimental del gobierno para investigar un atentado terrorista, se despierta en la piel de un viajero del tiempo cuya misión es vivir una y otra vez el atentado a un tren hasta que consiga averiguar quién es el culpable. Una oficial de comunicaciones (Farmiga) guiará a Stevens en su viaje a través del tiempo. En el tren el joven conoce a una viajera (Monaghan) por la que se sentirá atraído."
85438,Jane Eyre (2011),Drama|Romance,
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,
85565,Chalet Girl (2011),Comedy|Romance,
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,
85774,Senna (2010),Documentary,
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,
85788,Insidious (2010),Fantasy|Horror|Thriller,
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,
85881,Win Win (2011),Comedy|Drama,
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,
86000,Boy (2010),Comedy|Drama,
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,"Adaptación del segundo libro de la serie de Wimpy Kid, de Jeff Kinney. Greg Heffley (Zachary Gordon), que ahora está en séptimo curso, sigue haciendo frente a sus problemas, pero ninguno más importante que los castigos de su hermano mayor Rodrick (Devon Bostick), que sigue intentando arruinarle la vida"
86028,Henry's Crime (2010),Comedy|Crime,
86059,Hop (2011),Animation|Children|Comedy,
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,
86237,Connections (1978),Documentary,
86279,Into Eternity (2010),Documentary,
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,
86293,Arthur (2011),Comedy,
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,
86298,Rio (2011),Adventure|Animation|Children|Comedy,
86320,Melancholia (2011),Drama|Sci-Fi,
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,"El poderoso Thor es desterrado del fantástico reino de Asgard por su padre Odin debido a su arrogancia y es enviado a Midgard, la Tierra, para que viva entre los humanos. Ahí conocerá a Jane y sus amigos, y en donde aprenderá para convertirse en un gran defensor de este reino."
86345,Louis C.K.: Hilarious (2010),Comedy,
86347,Louis C.K.: Chewed Up (2008),Comedy,
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,
86377,Louis C.K.: Shameless (2007),Comedy,
86487,Mildred Pierce (2011),Drama,
86504,Voices from the List (2004),Documentary,
86548,Water for Elephants (2011),Drama|Romance,
86593,African Cats (2011),Adventure|Documentary,
86628,Kill the Irishman (2011),Action|Crime,
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,Dominic Toretto y su equipo de corredores callejeros planean un atraco masivo para comprar su libertad mientras están en la mira de un poderoso capo de la droga brasileño y un peligroso agente federal.
86668,Louis Theroux: Law & Disorder (2008),Documentary,
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,
86781,Incendies (2010),Drama|Mystery|War,
86815,Soul Surfer (2011),Action|Drama,
86817,Something Borrowed (2011),Comedy|Drama|Romance,"No hay sinopsis en su idioRachel es una abogada de talento en un importante bufete de abogados de Nueva York, una amiga fiel y generosa, aunque, por desgracia, continúa soltera… como no pierde ocasión de recordarle su mejor amiga Darcy, ya prometida. Sin embargo, tras la fiesta en la que se celebra que cumple 30 años, Rachel, la eterna chica buena, acaba inesperadamente en brazos del chico del que ha estado colgada desde que no era más que una estudiante de Derecho, Dex… que resulta ser el prometido de Darcy.  ma"
86833,Bridesmaids (2011),Comedy,
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,
86892,The Man from Nowhere (2010),Action|Crime|Thriller,"La única conexión del ex-agente especial Cha Tae-sik con el mundo es una niña que vive cerca de su casa. La madre de la pequeña trabaja para una organización mafiosa que se dedica al tráfico de drogas y le confía a él la mercancía. Cuando los traficantes se dan cuenta, secuestran a la madre y a la niña. Además, confunden a Tae-sik con un camello."
86898,"Tree of Life, The (2011)",Drama,
86911,"Hangover Part II, The (2011)",Comedy,
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,
86960,Across the Hall (2009),Thriller,
87028,"Roommate, The (2011)",Drama|Thriller,
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,
87194,The Way (2010),Adventure|Comedy|Drama,
87197,Let the Bullets Fly (2010),Action|Comedy,
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,"En la década de 1960, los humanos con superpoderes Charles Xavier y Erik Lensherr trabajan juntos para encontrar otros como ellos, pero la búsqueda vengativa de Erik de un ambicioso mutante que arruinó su vida provoca un cisma que los divide."
87234,Submarine (2010),Comedy|Drama|Romance,
87287,American Grindhouse (2010),Documentary,
87298,Everything Must Go (2010),Comedy|Drama,
87304,Beginners (2010),Drama,
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,
87413,Bernie (1996),Comedy|Drama,
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,
87444,Elektra Luxx (2010),Comedy,
87483,Mr. Popper's Penguins (2011),Comedy,
87485,Bad Teacher (2011),Comedy,
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,"En esta tercera entrega de la saga Transformers, los Autobots y los Decepticons se ven envueltos en una peligrosa carrera espacial en la Tierra entre los EE.UU. y Rusia, donde un acontecimiento amenaza con provocar una guerra tan grande que ni los propios transformers puede que sean capaces de salvar nuestro planeta. Y una vez más, como casi siempre, Sam Witwicky se encuentra involuntariamente en medio del conflicto."
87522,Larry Crowne (2011),Comedy|Drama|Romance,
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,
87660,Too Big to Fail (2011),Drama,
87785,Takers (2010),Action|Crime|Thriller,Una banda de expertos ladrones de bancos urde un arriesgado plan cuando un viejo colega los convence de robar un camión blindado que podría ser su mayor golpe.
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,
87867,Zookeeper (2011),Comedy,
87869,Horrible Bosses (2011),Comedy|Crime,
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,
87960,Between the Folds (2008),Documentary,
88069,Delhi Belly (2011),Comedy|Crime,
88094,Upside Down: The Creation Records Story (2010),Documentary,
88108,Monte Carlo (2011),Adventure|Comedy|Romance,
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,
88179,One Day (2011),Drama|Romance,
88235,"Guard, The (2011)",Comedy|Crime,
88267,Winnie the Pooh (2011),Animation|Children|Comedy,
88272,"Woman, The (2011)",Horror,
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,
88345,Mike's New Car (2002),Animation|Comedy,
88356,"Smurfs, The (2011)",Animation|Children|Comedy,
88405,Friends with Benefits (2011),Comedy|Romance,
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,
88515,Blitz (2011),Action|Crime|Thriller,
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,
88672,Our Idiot Brother (2011),Comedy,
88697,SUBWAYStories: Tales from the Underground (1997),Drama,
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller,
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,
88746,Terri (2011),Comedy,
88785,"Change-Up, The (2011)",Comedy,
88810,"Help, The (2011)",Drama,
88812,30 Minutes or Less (2011),Action|Comedy|Crime,
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,
89030,Fright Night (2011),Comedy|Horror,
89039,Another Earth (2011),Drama|Romance|Sci-Fi,
89047,Hesher (2010),Drama,
89072,Stake Land (2010),Horror,
89085,"Debt, The (2011)",Drama|Thriller,
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,"Tras presenciar el homicidio de sus padres durante su infancia en Bogotá, Cataleya Restrepo se transforma en una asesina despiadada dispuesta a encontrar a los culpables."
89090,Bill Cunningham New York (2011),Documentary,
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,
89208,Walled In (2009),Horror|Thriller,
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy,
89343,Red State (2011),Action|Crime|Horror|Thriller,
89386,Pearl Jam Twenty (2011),Documentary|Musical,
89388,I Don't Know How She Does It (2011),Comedy,
89427,Shark Night 3D (2011),Horror|Thriller,
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,"De repente, sin saber cuál es su origen, aunque todo hace sospechar que comienza con el viaje de una norteamericana a un casino de Hong Kong, un virus mortal comienza a propagarse por todo el mundo. En pocos días, la enfermedad empieza a diezmar a la población. El contagio se produce por mero contacto entre los seres humanos. Un thriller realista y sin efectos especiales sobre los efectos de una epidemia."
89492,Moneyball (2011),Drama,
89580,Neds (2010),Drama,
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,"El peor miedo de Perry se hace realidad cuando Phineas y Ferb descubren que él es de hecho el Agente Secreto P, pero que pronto palidece en comparación durante un viaje a la segunda dimensión donde Perry descubre que el Dr. Doofenshmirtz es realmente malvado y exitoso."
89678,Northanger Abbey (2007),Drama|Romance,
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,"Años 70, en plena guerra fría. El fracaso de una misión especial en Hungría provoca un cambio en la cúpula de los servicios secretos británicos. Uno de los defenestrados es el agente George Smiley. Sin embargo, cuando ya se había hecho a la idea de retirarse, le encargan una nueva misión: se sospecha que hay un “topo” infiltrado en la cúpula del Servicio y sólo alguien de fuera puede averiguar quién es. Con la ayuda de otros agentes jubilados, Smiley irá recabando información y encajando las piezas necesarias para descubrir al traidor."
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,
89761,"Dangerous Method, A (2011)",Drama|Thriller,
89774,Warrior (2011),Drama,
89804,"Ides of March, The (2011)",Drama,
89837,Kill List (2011),Horror|Mystery|Thriller,
89840,Killer Elite (2011),Action|Thriller,"Tres antiguos miembros de las fuerzas especiales son contratados por un jeque árabe para matar a tres miembros del SAS (Servicio Especial Aéreo británico), culpables de la muerte de tres de sus hijos durante unos disturbios en Omán diez años antes. Dos de ellos aceptan por dinero, mientras que el tercero (Jason Statham) lo hace para salvar la vida de un amigo. Pero llevar a cabo tan peligrosa misión no será nada fácil, pues, aunque son profesionales, están bajo el control de una organización formada por antiguos miembros del SAS, denominada The Feather Men."
89862,Bellflower (2011),Action|Drama|Romance,
89864,50/50 (2011),Comedy|Drama,
89898,Generation P (2011),Comedy|Drama|Sci-Fi,
89904,The Artist (2011),Comedy|Drama|Romance,
89939,Gigi (1949),Comedy,
89945,BlinkyTM (2011),Horror|Sci-Fi,
90057,Take Shelter (2011),Drama,
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama,
90245,Antonio Gaudí (1985),Documentary,
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,
90343,Footloose (2011),Comedy|Drama|Musical,"El adolescente de la ciudad, Ren MacCormack, se muda a un pequeño pueblo donde la música rock y el baile han sido prohibidos, y su espíritu rebelde agita a la población."
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,"Cuando la paleontóloga Kate Lloyd viaja a un puesto aislado en la Antártida para la expedición de su vida, se une a un equipo internacional que descubre un descubrimiento notable. Su euforia rápidamente se convierte en miedo al darse cuenta de que su experimento ha liberado a un ser misterioso de su prisión congelada. La paranoia se propaga como una epidemia ya que una criatura que puede imitar cualquier cosa que toque enfrentará al ser humano contra el humano mientras trata de sobrevivir y florecer en este espeluznante thriller."
90353,Beautiful Boy (2010),Drama,
90357,Tyrannosaur (2011),Drama,
90374,Martha Marcy May Marlene (2011),Drama|Thriller,
90376,We Need to Talk About Kevin (2011),Drama|Thriller,
90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War,
90403,"Three Musketeers, The (2011)",Action|Adventure,"Los tres mosqueteros. Son conocidos como Athos, Porthos y Aramis, tres guerreros de élite que sirven al rey de Francia como sus mejores mosqueteros. Tras descubrir una malévola conspiración para derrocar al rey, los mosqueteros se cruzan con un joven que aspira a convertirse en héroe, D’Artagnan, y lo toman bajo su tutela. Juntos, los cuatro emprenden una peligrosa misión para frustrar el complot que amenaza no solo a la Corona de Francia, sino al futuro de la propia Europa."
90405,In Time (2011),Crime|Sci-Fi|Thriller,
90428,Margaret (2011),Drama,
90430,Carnage (2011),Comedy|Drama,
90439,Margin Call (2011),Drama|Thriller,
90469,Paranormal Activity 3 (2011),Horror,
90471,Puncture (2011),Drama,
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,
90524,Abduction (2011),Action|Drama|Mystery|Thriller,
90528,This Must Be the Place (2011),Crime|Drama|Thriller,
90531,Shame (2011),Drama,
90576,What's Your Number? (2011),Comedy|Romance,
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,Un cazador de cabezas consumado arriesga todo para obtener una pintura valiosa poseída por un ex mercenario..
90603,Batman: Year One (2011),Action|Animation|Crime,
90630,Miss Representation (2011),Documentary,
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,
90717,Tower Heist (2011),Action|Comedy|Crime,
90719,J. Edgar (2011),Drama,"En 1924, con sólo 29 años, J. Edgar Hoover fue nombrado director general del FBI para que reorganizara la institución. Obsesionado con detener a comunistas, gángsters, delincuentes y a cualquiera que fuera un peligro para la nación, Hoover ocupó el cargo hasta su muerte en 1972, sobreviviendo a siete presidentes, alguno de los cuales intentó inútilmente destituirlo. Los archivos que guardaba celosamente, llenos de secretos inconfesables de importantes personalidades, lo convirtieron en uno de los hombres más poderosos y temidos de la historia de los Estados Unidos."
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,
90769,Starsuckers (2009),Documentary,
90809,Tomboy (2011),Drama,
90863,George Harrison: Living in the Material World (2011),Documentary,
90866,Hugo (2011),Children|Drama|Mystery,
90888,Immortals (2011),Action|Drama|Fantasy,"Teseo es un hombre mortal elegido por Zeus para liderar la lucha contra el despiadado rey Hiperión, que se ha lanzado a la aventura en Grecia para obtener un arma que pueda destruir a la humanidad."
90890,Jack and Jill (2011),Comedy,
90943,Into the Abyss (2011),Documentary,
90945,"Sign of Four, The (1987)",Adventure|Crime|Drama,
91077,"Descendants, The (2011)",Comedy|Drama,
91079,Like Crazy (2011),Drama|Romance,
91094,"Muppets, The (2011)",Children|Comedy|Musical,
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,
91126,War Horse (2011),Drama|War,
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,
91233,Lifted (2006),Animation|Comedy|Sci-Fi,
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,
91273,Bunraku (2010),Action|Drama|Fantasy,
91323,"Sitter, The (2011)",Comedy,
91325,Extremely Loud and Incredibly Close (2011),Drama,
91337,Play the Game (2009),Comedy|Romance,
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,
91470,Violet & Daisy (2011),Action|Drama,
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,
91485,"Expendables 2, The (2012)",Action|Adventure,
91488,"Snowman, The (1982)",Animation|Children|Musical,
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,"Ocho años después del reinado de anarquía del Joker, Batman, con la ayuda de la enigmática Gatúbela, se ve obligado a salir de su exilio para salvar a Ciudad Gótica del brutal terrorista guerrillero Bane."
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,
91571,Coriolanus (2011),Drama|Thriller,
91622,Young Adult (2011),Comedy|Drama,
91628,New Year's Eve (2011),Comedy|Romance,
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,
91653,We Bought a Zoo (2011),Comedy|Drama,
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,
91666,Last Holiday (1950),Comedy|Drama|Romance,
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,
91688,Salvation Boulevard (2011),Comedy|Thriller,
91690,Friends with Kids (2011),Comedy,
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,
91842,Contraband (2012),Action|Crime|Drama|Thriller,
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary,
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,
91873,Joyful Noise (2012),Comedy|Musical,
91890,"Iron Lady, The (2011)",Drama,
91935,Albatross (2011),Drama,
91947,"Revenant, The (2009)",Comedy|Horror,
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,"Quince años han pasado desde que Selene y su amante Michael, híbrido entre humano y licántropo, derrotaran al Vampiro Mayor Marcus en Underworld Evolution. En esos años la humanidad ha descubierto la existencia tanto del clan de los vampiros como del de los licántropos y se ha lanzado a una lucha encarnizada para erradicar ambas especies. Selene, capturada durante el genocidio, se despierta después de más de una década y se da cuenta de que se encuentra cautiva en un laboratorio herméticamente cerrado en Antigen, una poderosa corporación biotecnológica que se dedica a desarrollar la vacuna en contra de los virus que han creado a vampiros y licántropos. Selene se siente destrozada cuando descubre que Michael está muerto, pero su dolor es eclipsado por el descubrimiento de que mientras se hallaba en estado de criogenización ha dado a luz a la hija de ambos, Eve."
91976,"Grey, The (2012)",Action|Drama,
91978,Man on a Ledge (2012),Crime|Thriller,
91981,Sacrifice (Zhao shi gu er) (2010),Drama,
92008,Haywire (2011),Action|Thriller,
92046,Contact High (2009),Comedy,
92048,"Whistleblower, The (2010)",Drama|Thriller,
92094,Einstein and Eddington (2008),Drama,
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,
92198,Seeking Justice (2011),Action|Drama|Thriller,
92234,Red Tails (2012),Action|Adventure|Drama|War,
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,
92259,Intouchables (2011),Comedy|Drama,
92264,One for the Money (2012),Action|Comedy|Crime,
92309,"Innkeepers, The (2011)",Horror|Thriller,
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,
92391,Grave Encounters (2011),Horror,
92420,Chronicle (2012),Action|Sci-Fi|Thriller,
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,
92439,"Art of Getting By, The (2011)",Drama|Romance,
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,
92494,Dylan Moran: Monster (2004),Comedy|Documentary,
92507,Safe House (2012),Action|Crime|Mystery|Thriller,
92509,"Vow, The (2012)",Drama|Romance,
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,
92674,Janie Jones (2010),Drama|Musical,
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,
92954,Prayers for Bobby (2009),Drama,
93006,"Very Potter Musical, A (2009)",Comedy|Musical,
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,
93022,Miss Nobody (2010),Comedy|Crime,
93040,"Civil War, The (1990)",Documentary|War,
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,
93193,Red Hill (2010),Crime|Thriller|Western,
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,
93242,Gone (2012),Drama|Thriller,
93270,Project X (2012),Comedy,
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,"Un chico se propone conquistar el afecto de la chica de sus sueños. Para conseguirlo, debe averiguar la historia del Lorax, una encantadora aunque gruñona criatura que lucha por proteger un mundo en vías de extinción."
93287,"Big Year, The (2011)",Comedy,
